-6.283185307179586232e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.183502192146028698e-01,9.861324398948005665e-02,1.939952415681693854e-01,5.099796142077176603e-02,1.832567718596106676e+00,2.040331762860767562e+00,-5.504088180132732155e+00,-7.622688348304305916e-02,8.897943541080663432e-02,1.120178090764369430e-02,2.505710113599113331e-01,-1.503897950415268858e-01,0.000000000000000000e+00
-6.094128390877342483e-01,9.158283096862243622e-02,1.927771982243800253e-01,9.654122771071080300e-02,-1.710957377825269798e+00,6.129165390646575950e+00,-5.997444422559594202e+00,5.176834815690005420e-02,1.654681576056159231e-02,-1.287932777290110020e-01,3.230180274504904636e-01,-4.352644894189933167e-01,0.000000000000000000e+00
-6.014968682568930802e-01,7.703523795858512047e-02,1.937124254298694392e-01,1.475224036875998068e-01,-1.082987465569900110e-01,6.048507724057158086e+00,-7.489333357294988502e+00,-1.609657546629968128e-02,-1.525272440132871554e-01,-4.857809120035340711e-01,2.822660211450127576e-01,-9.205741771618898284e-01,0.000000000000000000e+00
-5.944720066338923248e-01,6.544614156610377431e-02,1.940153547464840422e-01,1.913962554841114883e-01,-6.580053168548487541e-01,5.827797818977249911e+00,-6.753917603687726867e+00,-8.576593507898296748e-04,-2.826144779560725295e-01,-7.661621545837378200e-01,2.660554914066566301e-01,-1.314832123946530373e+00,0.000000000000000000e+00
-5.882772891666282478e-01,5.452755802966612053e-02,1.933034905835780970e-01,2.340934349035249662e-01,-1.863458058252558391e-01,5.867174711415938049e+00,-7.246927994903740178e+00,4.047814283037094035e-03,-3.747055741344624824e-01,-1.039017742309191528e+00,2.743840257502303537e-01,-1.688107342193947424e+00,0.000000000000000000e+00
-5.828478478534470097e-01,4.432821344715542899e-02,1.926190387380749547e-01,2.727551138629529248e-01,-2.950760448562174121e-01,5.814739912223144458e+00,-7.091513251134015761e+00,-2.783806986579995431e-03,-4.590199286175936644e-01,-1.296677375307748736e+00,2.780837725544585415e-01,-2.033781076479864502e+00,0.000000000000000000e+00
-5.781256238374604672e-01,3.444445748956644071e-02,1.916717926311081732e-01,3.092286638884792493e-01,-2.158148691243859663e-01,5.825804819807461676e+00,-7.181379620478741010e+00,1.230134724439829220e-03,-5.295603994114843616e-01,-1.552253256408044457e+00,2.840930384407706066e-01,-2.365906694260363263e+00,0.000000000000000000e+00
-5.740590159476880450e-01,2.482875619316254889e-02,1.906528655112401383e-01,3.432364418155046115e-01,-2.376093090761842996e-01,5.806887943558306731e+00,-7.140212457762193488e+00,-4.723275855072735577e-04,-5.923320775221696532e-01,-1.805635222194790446e+00,2.872432145432376460e-01,-2.685210514260261583e+00,0.000000000000000000e+00
-5.706003772855479106e-01,1.545433576808075832e-02,1.895159480848895850e-01,3.751378523202322235e-01,-2.201766296589724170e-01,5.801223344562093764e+00,-7.152727208019570071e+00,8.539790464549086493e-05,-6.463006553943598798e-01,-2.057552339228292393e+00,2.893409897204762826e-01,-2.993193984343192504e+00,0.000000000000000000e+00
