-6.283185307179586232e-01,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,-1.600000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.176310845885433221e-01,9.851550546684126330e-02,1.935615168510392281e-01,5.467707893043591283e-02,1.964772536272285430e+00,2.173096663435118536e+00,-5.785736334596924380e+00,-8.172605027285526069e-02,9.539850832879384623e-02,1.200958409511554588e-02,2.686476350582300276e-01,-1.612395426343912752e-01,0.000000000000000000e+00
-6.081016603193731829e-01,9.029047480115884317e-02,1.925336683137532923e-01,1.039098961583200254e-01,-1.122385368314954279e+00,6.802321281219137816e+00,-7.250000663807956158e+00,7.069728935814029169e-02,6.266851156672553769e-03,-1.572539713139149142e-01,3.339929607758057584e-01,-4.849800809331344387e-01,0.000000000000000000e+00
-5.997197957615809649e-01,7.782372887132910089e-02,1.922101642838325852e-01,1.557680942520897616e-01,-5.918417503216473197e-01,6.724980803486034553e+00,-7.677537563359300599e+00,-3.333929444382384422e-02,-1.191908200613198965e-01,-4.561316610044803266e-01,3.444097255472868824e-01,-9.197322066131746743e-01,0.000000000000000000e+00
-5.923465041906746942e-01,6.622697586298707806e-02,1.919149711383912049e-01,2.024096138887257479e-01,-7.855158348587810702e-01,6.779053851408884057e+00,-7.588224363085803503e+00,7.069556530359240309e-03,-2.353136076002461385e-01,-7.371214399665665384e-01,3.478118750525250324e-01,-1.320246922619424224e+00,0.000000000000000000e+00
-5.858920662975677374e-01,5.521005974429339658e-02,1.911063704243403105e-01,2.463213931379629740e-01,-5.519864210768032908e-01,6.738565739390666387e+00,-7.744028137299617143e+00,3.675718205531859021e-03,-3.279844553237062366e-01,-1.011209816391462901e+00,3.597708626489069528e-01,-1.698965134364162299e+00,0.000000000000000000e+00
-5.802919057572257788e-01,4.422718594295131644e-02,1.903984443101858492e-01,2.870236039228627467e-01,-8.177376615218295841e-01,6.844153056969132898e+00,-7.603101155667549627e+00,-5.214057202427388460e-03,-4.184303291141671655e-01,-1.290377900251113319e+00,3.601065386703046767e-01,-2.068914768035671869e+00,0.000000000000000000e+00
-5.754850175618537733e-01,3.370662557466150289e-02,1.893109862198467663e-01,3.253189351945600105e-01,-6.055642644363786742e-01,6.791828857140400189e+00,-7.755852252443206751e+00,3.857884988116948299e-03,-4.902415683787444411e-01,-1.564595594057294869e+00,3.662174869938617516e-01,-2.421054649429988270e+00,0.000000000000000000e+00
-5.714085727344895282e-01,2.348074277063680673e-02,1.882055883482879055e-01,3.607002895432342982e-01,-7.337967688760189677e-01,6.852765393060240129e+00,-7.690349187187510260e+00,-2.160409501826648232e-03,-5.551552560484471766e-01,-1.836119914916530371e+00,3.673851154730115587e-01,-2.758660286438076259e+00,0.000000000000000000e+00
-5.680055558520281656e-01,1.355917036963790248e-02,1.869272787287709625e-01,3.938106099849699726e-01,-6.580496415775934915e-01,6.835358269474032689e+00,-7.749167784402207992e+00,1.116016256397349155e-03,-6.087814998368615838e-01,-2.105232687888951126e+00,3.689235664108116985e-01,-3.082937754136711117e+00,0.000000000000000000e+00
-5.652228740201057366e-01,3.916340809551119642e-03,1.855862252036731275e-01,4.245638038740243703e-01,-6.976712492141279309e-01,6.861698794013526559e+00,-7.735493351392199735e+00,-4.725229771433722518e-04,-6.546724935100544096e-01,-2.371595714702725122e+00,3.681413098024666763e-01,-3.394409518015332861e+00,0.000000000000000000e+00
-5.630111917109285047e-01,-5.470152481046602552e-03,1.841615322214386063e-01,4.532380676200989389e-01,-6.814369066927687957e-01,6.865202241546236372e+00,-7.756046845220578412e+00,2.392508899904390810e-04,-6.925522730742913469e-01,-2.635628385962043740e+00,3.661140645133141303e-01,-3.694294723549736315e+00,0.000000000000000000e+00
-5.613245293205174624e-01,-1.460002399363554033e-02,1.826831037496414456e-01,4.799055256522785085e-01,-6.907895360267987117e-01,6.879313924283578352e+00,-7.760826423553223385e+00,-6.044317727269443892e-05,-7.234745745219266500e-01,-2.896780406159346288e+00,3.625334481312891821e-01,-3.982788428812649162e+00,0.000000000000000000e+00
-5.601199170224419044e-01,-2.348726880739639145e-02,1.811592027250895076e-01,5.047169012919817677e-01,-6.898019230281180469e-01,6.888902402544977654e+00,-7.772003295234205744e+00,6.837067604474947585e-05,-7.479578121361598608e-01,-3.155073804743034671e+00,3.575776098753344345e-01,-4.260609226754616508e+00,0.000000000000000000e+00
-5.593572542335173425e-01,-3.213484312126820008e-02,1.796030078267236429e-01,5.277765235209608274e-01,-6.923916901140612090e-01,6.900088358939735933e+00,-7.780971508537112946e+00,2.277412192494083560e-05,-7.665888844476252961e-01,-3.410195056321906115e+00,3.513097027738020794e-01,-4.528093643543421365e+00,0.000000000000000000e+00
-5.589991054786280777e-01,-4.055154902250505955e-02,1.780245345028019233e-01,5.491986475707060222e-01,-6.940538271866535380e-01,6.910757660082139431e+00,-7.790572848982203702e+00,5.158669546958172172e-05,-7.798995807656639023e-01,-3.662038257241968964e+00,3.438047862718626724e-01,-4.785742624279583524e+00,0.000000000000000000e+00
-5.590105503809058574e-01,-4.874258142493981955e-02,1.764329087286382880e-01,5.690838704510026158e-01,-6.956559790350196337e-01,6.921377898805077145e+00,-7.800175205824202429e+00,5.070647866231438018e-05,-7.883690226342788820e-01,-3.910415693895882061e+00,3.351498165136915786e-01,-5.033934533043940007e+00,0.000000000000000000e+00
-5.593590267640450309e-01,-5.671458241597406025e-02,1.748361099272356667e-01,5.875300011731042771e-01,-6.975021851100593473e-01,6.932015447807827080e+00,-7.809665313924336161e+00,6.548578718174807650e-05,-7.924493276338127057e-01,-4.155205880336555246e+00,3.254205259348506019e-01,-5.273075733905305817e+00,0.000000000000000000e+00
-5.600141857907305898e-01,-6.447303205385222780e-02,1.732411081242480055e-01,6.046274617967591913e-01,-6.990731319740721705e-01,6.942454421725853031e+00,-7.819288746299890569e+00,7.454582547241147975e-05,-7.925516800489780245e-01,-4.396276498504992247e+00,3.146977008765719508e-01,-5.503525879430629431e+00,0.000000000000000000e+00
-5.609477545337268056e-01,-7.202353508959373485e-02,1.716539589077519246e-01,6.204619956571943984e-01,-7.008204013184829995e-01,6.952875614542432636e+00,-7.828808344018520771e+00,8.861355064624065444e-05,-7.890572817974379483e-01,-4.633520550683338790e+00,3.030584584521746061e-01,-5.725636290933038275e+00,0.000000000000000000e+00
-5.621334052083810651e-01,-7.937119319475934021e-02,1.700799350774785113e-01,6.351136689468231955e-01,-7.024355844347185407e-01,6.963132253805190075e+00,-7.838373626229364177e+00,1.016602838492655159e-04,-7.823166764989215594e-01,-4.866836638583150076e+00,2.905790422878741786e-01,-5.939732357370033355e+00,0.000000000000000000e+00
-5.635466322268746220e-01,-8.652090732824647967e-02,1.685235590099229963e-01,6.486578498776027768e-01,-7.041238924697892365e-01,6.973307763583253660e+00,-7.847872984927574791e+00,1.169647318094770174e-04,-7.726524603260097601e-01,-5.096136847329002073e+00,2.773341046873110116e-01,-6.146123412342410219e+00,0.000000000000000000e+00
-5.651646357405839538e-01,-9.347724776175679595e-02,1.669887255480818344e-01,6.611650783120182062e-01,-7.057713107267630237e-01,6.983339157863241553e+00,-7.857356577855843405e+00,1.324170097818127190e-04,-7.603618155281666180e-01,-5.321341449167683813e+00,2.633960609471286962e-01,-6.345099325643066557e+00,0.000000000000000000e+00
-5.669662120366293356e-01,-1.002445262287399719e-01,1.654787332679998335e-01,6.727015468322899983e-01,-7.074531695489363337e-01,6.993253079734425448e+00,-7.866779910786443786e+00,1.490681298829942556e-04,-7.457177772747730637e-01,-5.542380066851788634e+00,2.488355992435760111e-01,-6.536933443370225305e+00,0.000000000000000000e+00
-5.689316502069334813e-01,-1.068267815575428825e-01,1.639963708478563709e-01,6.833292250650723210e-01,-7.091374866603764593e-01,7.003024840011617513e+00,-7.876151899988327543e+00,1.661125738580948846e-04,-7.289715805403160775e-01,-5.759189961333682106e+00,2.337210087962607874e-01,-6.721882550670346568e+00,0.000000000000000000e+00
-5.710426349370797405e-01,-1.132278037080142047e-01,1.625439558374078830e-01,6.931061664646359644e-01,-7.108520398889678349e-01,7.012659507797814662e+00,-7.885452414828823642e+00,1.838219571933843966e-04,-7.103539174563018310e-01,-5.971715754588398539e+00,2.181184983600106542e-01,-6.900188170404798704e+00,0.000000000000000000e+00
-5.732821550978887126e-01,-1.194511439993430901e-01,1.611233939340063759e-01,7.020867011687600412e-01,-7.125928014025658674e-01,7.022146534325818479e+00,-7.894676905083594320e+00,2.018561045535705945e-04,-6.900767360382540350e-01,-6.179908634811118517e+00,2.020918792765208638e-01,-7.072077250125981429e+00,0.000000000000000000e+00
-5.756344178633716613e-01,-1.255001306414812723e-01,1.597362178597470095e-01,7.103216736985188406e-01,-7.143728000336728723e-01,7.031484432384886851e+00,-7.903812875864133503e+00,2.202190547555823519e-04,-6.683345097119660627e-01,-6.383725869160538302e+00,1.857026881412976449e-01,-7.237763067013889717e+00,0.000000000000000000e+00
-5.780847680880768502e-01,-1.313778831080236187e-01,1.583836306147551609e-01,7.178586422831495506e-01,-7.161965385572262033e-01,7.040667597740066341e+00,-7.912852043362620158e+00,2.387321013243792430e-04,-6.453056508376320277e-01,-6.583130281463632549e+00,1.690100802151471571e-01,-7.397446012516499358e+00,0.000000000000000000e+00
-5.806196126646284705e-01,-1.370873262393039194e-01,1.570665399181858102e-01,7.247420821568882898e-01,-7.180729896736127715e-01,7.049693122842715098e+00,-7.921784233782886986e+00,2.573182911818835961e-04,-6.211536858889976642e-01,-6.778089807117765986e+00,1.520708804491542332e-01,-7.551314373456005313e+00,0.000000000000000000e+00
-5.832263496036418360e-01,-1.426312043652648298e-01,1.557855916336557123e-01,7.310135720879195054e-01,-7.200090362246220899e-01,7.058557289968508286e+00,-7.930600424677440863e+00,2.758543941973549529e-04,-5.960284168357627976e-01,-6.968577086300866696e+00,1.349395717541728990e-01,-7.699545074890890461e+00,0.000000000000000000e+00
-5.858933015754864693e-01,-1.480120945493450801e-01,1.545411986700098994e-01,7.367119742502490354e-01,-7.220125967990416171e-01,7.067257270084374099e+00,-7.939291312595516459e+00,2.942463474127127621e-04,-5.700669575842038928e-01,-7.154569092008395970e+00,1.176683358831965565e-01,-7.842304385475884487e+00,0.000000000000000000e+00
-5.886096536672440482e-01,-1.532324194929759742e-01,1.533335676447855900e-01,7.418736031307631151e-01,-7.240910656550000324e-01,7.075790257750687040e+00,-7.947848021249646067e+00,3.123929257644220852e-04,-5.433947124341679258e-01,-7.336046794776647673e+00,1.003070839668478431e-01,-7.979748591177751926e+00,0.000000000000000000e+00
-5.913653951144097753e-01,-1.582944595923068964e-01,1.521627226384635601e-01,7.465323857211394465e-01,-7.262519585849996906e-01,7.084153834841472985e+00,-7.956261811876553125e+00,3.302029409272078195e-04,-5.161262713910629296e-01,-7.512994853075822377e+00,8.290350576116042869e-02,-8.112024630228134470e+00,0.000000000000000000e+00
-5.941512647772174693e-01,-1.632003643758837552e-01,1.510285267544808074e-01,7.507200124915600625e-01,-7.285025491205577852e-01,7.092345760854467329e+00,-7.964524245730130403e+00,3.475879197743535274e-04,-4.883662424478680264e-01,-7.685401331062439390e+00,6.550312122305371187e-02,-8.239270694733448863e+00,0.000000000000000000e+00
-5.969587001409704108e-01,-1.679521631427194905e-01,1.499307015092436468e-01,7.544660797771454153e-01,-7.308499512407942156e-01,7.100364020815869814e+00,-7.972627147124407010e+00,3.644651755968678986e-04,-4.602100187238402085e-01,-7.853257437309416389e+00,4.814934010308641321e-02,-8.361616796136429386e+00,0.000000000000000000e+00
-5.997797896294604358e-01,-1.725517748799543782e-01,1.488688443497404035e-01,7.577982238272492621e-01,-7.333010135047636213e-01,7.108206761187738643e+00,-7.980562649430151367e+00,3.807568109501946896e-04,-4.317444881663532463e-01,-8.016557283890788810e+00,3.088352526820978619e-02,-8.479185297325438242e+00,0.000000000000000000e+00
-6.026072280307191997e-01,-1.770010174218805132e-01,1.478424444464447596e-01,7.607422468976883234e-01,-7.358622908118235273e-01,7.115872271864208898e+00,-7.988323205899709123e+00,3.963899697017315938e-04,-4.030486887262278439e-01,-8.175297662512294394e+00,1.374506009845687451e-02,-8.592091411337063889e+00,0.000000000000000000e+00
